Model Year,Division,Carline,Eng Displ CC,Displacement in CC,# Cyl,Transmission,City FE Combined,Highway FE Combined,City and Highway Mileage,Aspiration,Trans,Trans Desc,# Gears,Lockup Torque Converter,Drive Sys,Drive Desc,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Annual Fuel Cost,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),5 Year Fuel Costs Excess,City CO2,Hwy CO2,Comb CO2 Rounded 
2018,Dodge,Charger,6.4,6400,8,Auto(A8),15,25,18,Naturally Aspirated,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),2350,2350,,1,1,6,Large Cars,car,Derived 5-cycle label,7/24/2017,22210,,N,N,,,N,N,,Y,solenoids,N,,N,,MFI,Multipoint/sequential fuel injection,,,N,0W40,N,No,,5000,589,360,486
2018,Dodge,Charger SRT,6.2,6200,8,Auto(A8),13,22,16,Supercharged,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),2600,2600,Hellcat engine; ,1,1,6,Large Cars,car,Vehicle Specific 5-cycle label,7/24/2017,22109,,N,N,,,N,N,,N,,Y,Cam phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,,6250,663,403,546
2018,Dodge,Charger SRT,6.4,6400,8,Auto(A8),15,25,18,Naturally Aspirated,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),2350,2350,,1,1,6,Large Cars,car,Derived 5-cycle label,7/24/2017,22211,,N,N,,,N,N,,Y,solenoids,N,,N,,MFI,Multipoint/sequential fuel injection,,,N,0W40,N,No,,5000,589,360,486
2018,Dodge,Charger AWD,3.6,3600,6,Auto(A8),18,27,21,Naturally Aspirated,A,Automatic,8,Y,A,All Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),1700,1700,,2,2,6,Large Cars,car,Derived 5-cycle label,7/24/2017,22237,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,5W20,N,No,,1750,484,330,415
2018,Dodge,Charger AWD,3.6,3600,6,Auto(A8),18,27,21,Naturally Aspirated,A,Automatic,8,Y,A,All Wheel Drive,388,G,Gasoline (Regular Unleaded Recommended),1700,1700,FFV; ,2,2,6,Large Cars,car,Derived 5-cycle label,7/24/2017,22281,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,5W20,N,No,,1750,484,330,415
2018,Dodge,Challenger,3.6,3600,6,Auto(A8),19,30,23,Naturally Aspirated,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,G,Gasoline (Regular Unleaded Recommended),1550,1550,,2,2,5,Midsize Cars,car,Derived 5-cycle label,7/17/2017,22235,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,5W20,N,No,,1000,466,295,389
2018,Dodge,Challenger,5.7,5700,8,Auto(A8),16,25,19,Naturally Aspirated,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,GM,Gasoline (Mid Grade Unleaded Recommended),2050,2050,,1,1,5,Midsize Cars,car,Derived 5-cycle label,7/24/2017,22148,,N,N,,,N,N,,Y,Solenoids,Y,Cam phasers,N,,MFI,Multipoint/sequential fuel injection,,,N,5W20,N,No,,3500,556,355,466
2018,Dodge,Challenger,6.4,6400,8,Auto(A8),15,25,18,Naturally Aspirated,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),2350,2350,,1,1,5,Midsize Cars,car,Derived 5-cycle label,7/24/2017,22208,,N,N,,,N,N,,Y,solenoids,N,,N,,MFI,Multipoint/sequential fuel injection,,,N,0W40,N,No,,5000,589,360,486
2018,Dodge,Challenger,5.7,5700,8,Manual(M6),15,23,18,Naturally Aspirated,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),2350,2350,,1,1,5,Midsize Cars,car,Derived 5-cycle label,7/24/2017,22205,,N,N,,,N,N,,N,,Y,Cam Phasers,N,,MFI,Multipoint/sequential fuel injection,,,N,0W40,N,No,,5000,587,380,494
2018,Dodge,Challenger,6.4,6400,8,Manual(M6),14,23,17,Naturally Aspirated,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),2450,2450,,1,1,5,Midsize Cars,car,Derived 5-cycle label,7/24/2017,22219,,N,N,,,N,N,,Y,solenoids,N,,N,,MFI,Multipoint/sequential fuel injection,,,N,0W40,N,No,,5500,629,393,523
2018,Dodge,Challenger SRT,6.2,6200,8,Auto(A8),13,22,16,Supercharged,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),2600,2600,Hellcat engine; ,1,1,5,Midsize Cars,car,Vehicle Specific 5-cycle label,7/24/2017,22110,,N,N,,,N,N,,N,,Y,Cam phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,,6250,663,403,546
2018,Dodge,Challenger SRT,6.4,6400,8,Auto(A8),15,25,18,Naturally Aspirated,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),2350,2350,,1,1,5,Midsize Cars,car,Derived 5-cycle label,7/24/2017,22209,,N,N,,,N,N,,Y,solenoids,N,,N,,MFI,Multipoint/sequential fuel injection,,,N,0W40,N,No,,5000,589,360,486
2018,Dodge,Challenger SRT,6.2,6200,8,Manual(M6),13,21,16,Supercharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),2600,2600,Hellcat engine; ,1,1,5,Midsize Cars,car,Vehicle Specific 5-cycle label,7/24/2017,22246,,N,N,,,N,N,,N,,Y,Cam phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,,6250,680,429,567
2018,Dodge,Challenger SRT,6.4,6400,8,Manual(M6),14,23,17,Naturally Aspirated,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),2450,2450,,1,1,5,Midsize Cars,car,Derived 5-cycle label,7/24/2017,22220,,N,N,,,N,N,,Y,solenoids,N,,N,,MFI,Multipoint/sequential fuel injection,,,N,0W40,N,No,,5500,629,393,523
2018,Dodge,Challenger GT,3.6,3600,6,Auto(A8),18,27,21,Naturally Aspirated,A,Automatic,8,Y,A,All Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),1700,1700,,2,2,5,Midsize Cars,car,Derived 5-cycle label,7/24/2017,22238,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,5W20,N,No,,1750,484,330,415
2018,Jeep,Compass 4X2,2.4,2400,4,Auto(A6),22,31,25,Naturally Aspirated,A,Automatic,6,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1450,1450,,2,2,30,Small SUV 2WD,,Derived 5-cycle label,6/26/2017,21922,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,MFI,Multipoint/sequential fuel injection,,,N,0w-20,Y,Yes,,500,401,289,350
2018,Jeep,Compass 4X2,2.4,2400,4,Manual(M6),23,32,26,Naturally Aspirated,M,Manual,6,N,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1400,1400,,2,2,30,Small SUV 2WD,,Derived 5-cycle label,6/26/2017,21975,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,MFI,Multipoint/sequential fuel injection,,,N,0w-20,N,No,,250,391,276,339
2018,Dodge,Journey,2.4,2400,4,Auto(A4),19,25,21,Naturally Aspirated,A,Automatic,4,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1700,1700,,2,2,30,Small SUV 2WD,,Derived 5-cycle label,8/21/2017,22389,,N,N,,,N,N,,N,,Y,Cam phasers,N,,MFI,Multipoint/sequential fuel injection,N,,N,5W-20,N,No,,1750,478,349,420
2018,Dodge,Journey,3.6,3600,6,Auto(A6),17,25,19,Naturally Aspirated,A,Automatic,6,Y,F,"2-Wheel Drive, Front",390,G,Gasoline (Regular Unleaded Recommended),1900,1900,FFV; ,2,2,30,Small SUV 2WD,,Derived 5-cycle label,8/21/2017,22594,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,SAE 5W20,N,No,,2750,536,358,456
2018,Dodge,Grand Caravan,3.6,3600,6,Auto(A6),17,25,20,Naturally Aspirated,A,Automatic,6,Y,F,"2-Wheel Drive, Front",400,G,Gasoline (Regular Unleaded Recommended),1800,1800,FFV; ,2,2,20,"Special Purpose Vehicle, minivan 2WD",1,Derived 5-cycle label,10/16/2017,22963,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,SAE 5W20,N,No,,2250,517,357,445
2018,FIAT,500,1.4,1400,4,Auto(A6),24,32,27,Turbocharged,A,Automatic,6,Y,F,"2-Wheel Drive, Front",,GP,Gasoline (Premium Unleaded Recommended),1550,1550,,2,2,2,Minicompact Cars,car,Derived 5-cycle label,3/19/2018,23403,,N,N,,,N,N,,N,,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,MFI,Multipoint/sequential fuel injection,,,N,5W-40,N,No,,1000,365,278,326
2018,FIAT,500,1.4,1400,4,Manual(M5),28,33,30,Turbocharged,M,Manual,5,N,F,"2-Wheel Drive, Front",,GP,Gasoline (Premium Unleaded Recommended),1400,1400,,2,2,2,Minicompact Cars,car,Derived 5-cycle label,3/19/2018,23384,,N,N,,,N,N,,N,,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,MFI,Multipoint/sequential fuel injection,,,N,5W-40,N,No,,250,315,265,292
2018,FIAT,500 Abarth,1.4,1400,4,Auto(A6),24,32,27,Turbocharged,A,Automatic,6,Y,F,"2-Wheel Drive, Front",,GP,Gasoline (Premium Unleaded Recommended),1550,1550,,2,2,2,Minicompact Cars,car,Derived 5-cycle label,3/19/2018,23402,,N,N,,,N,N,,N,,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,MFI,Multipoint/sequential fuel injection,,,N,5W-40,N,No,,1000,365,278,326
2018,FIAT,500 Abarth,1.4,1400,4,Manual(M5),28,33,30,Turbocharged,M,Manual,5,N,F,"2-Wheel Drive, Front",,GP,Gasoline (Premium Unleaded Recommended),1400,1400,,2,2,2,Minicompact Cars,car,Derived 5-cycle label,3/19/2018,23389,,N,N,,,N,N,,N,,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,MFI,Multipoint/sequential fuel injection,,,N,5W-40,N,No,,250,315,265,292
2018,ALFA ROMEO,Giulia,2,2000,4,Auto(A8),24,33,27,Turbocharged,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,5,Midsize Cars,car,Derived 5-cycle label,8/11/2017,22614,,N,N,,,N,N,,N,,Y,multi-air electro-hydraulic control,Y,multi-air electro-hydraulic control,GDI,Spark Ignition Direct Injection,,,N,0W-30,Y,Yes,,1000,377,273,330
2018,ALFA ROMEO,Giulia,2.9,2900,6,Auto(A8),17,24,20,Turbocharged,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),2100,2100,SIDI; ,2,2,5,Midsize Cars,car,Derived 5-cycle label,8/14/2017,22596,,N,N,,,N,N,,Y,MDS,Y,Cam phasers,N,,GDI,Spark Ignition Direct Injection,,,N,0W-40,Y,Yes,,3750,522,365,451
2018,ALFA ROMEO,Giulia AWD,2,2000,4,Auto(A8),23,31,26,Turbocharged,A,Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1600,1600,SIDI; ,2,2,5,Midsize Cars,car,Derived 5-cycle label,6/13/2017,22595,,N,N,,,N,N,,N,,Y,multi-air electro-hydraulic control,Y,multi-air electro-hydraulic control,GDI,Spark Ignition Direct Injection,,,N,0W-30,Y,Yes,,1250,395,291,348
2018,RAM,Promaster City,2.4,2400,4,Auto(A9),21,28,24,Naturally Aspirated,A,Automatic,9,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1500,1500,,2,2,17,Special Purpose Vehicle 2WD,??,Derived 5-cycle label,7/17/2017,21982,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,MFI,Multipoint/sequential fuel injection,,,N,0w-20,N,No,,750,424,313,374
2018,FIAT,500L,1.4,1400,4,Auto(A6),22,30,25,Turbocharged,A,Automatic,6,Y,F,"2-Wheel Drive, Front",,GP,Gasoline (Premium Unleaded Recommended),1700,1700,,2,2,7,Small Station Wagons,car,Derived 5-cycle label,7/24/2017,22151,,N,N,,,N,N,,N,,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,MFI,Multipoint/sequential fuel injection,,,N,5W-40,N,No,,1750,403,299,356
2018,FIAT,124 Spider,1.4,1400,4,Auto(A6),25,36,29,Turbocharged,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1450,1450,,2,2,1,Two Seaters,car,Derived 5-cycle label,9/18/2017,22742,,N,N,,,N,N,,N,,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,MFI,Multipoint/sequential fuel injection,,,N,5W-40,N,No,,500,348,245,302
2018,FIAT,124 Spider,1.4,1400,4,Manual(M6),26,35,30,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1400,1400,,2,2,1,Two Seaters,car,Derived 5-cycle label,9/18/2017,22733,,N,N,,,N,N,,N,,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,MFI,Multipoint/sequential fuel injection,,,N,5W-40,N,No,,250,337,250,298
2018,Jeep,Renegade 4x2,2.4,2400,4,Auto(A9),22,30,25,Naturally Aspirated,A,Automatic,9,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1450,1450,,2,2,30,Small SUV 2WD,,Derived 5-cycle label,12/18/2017,23140,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,MFI,Multipoint/sequential fuel injection,,,N,0w-20,N,No,,500,408,295,357
2018,Jeep,Renegade 4x2,2.4,2400,4,Auto(A9),22,30,25,Naturally Aspirated,A,Automatic,9,Y,F,"2-Wheel Drive, Front",318,G,Gasoline (Regular Unleaded Recommended),1450,1450,FFV; ,2,2,30,Small SUV 2WD,,Derived 5-cycle label,11/27/2017,23023,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,MFI,Multipoint/sequential fuel injection,,,N,0w-20,N,No,,500,408,295,357
2018,Jeep,Renegade 4x2,1.4,1400,4,Manual(M6),24,31,26,Turbocharged,M,Manual,6,N,F,"2-Wheel Drive, Front",,GP,Gasoline (Premium Unleaded Recommended),1600,1600,,2,2,30,Small SUV 2WD,,Derived 5-cycle label,11/27/2017,23021,,N,N,,,N,N,,N,,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,MFI,Multipoint/sequential fuel injection,,,N,5W-40,N,No,,1250,374,290,336
2018,ALFA ROMEO,4C,1.8,1800,4,Auto(AM6),24,34,28,Turbocharged,AM,Automated Manual,6,Y,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),1500,1500,SIDI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,8/15/2017,22272,,N,N,,,N,N,Direct gas injected,N,,Y,Cam Phasers,N,,GDI,Spark Ignition Direct Injection,,,N,5W-40,N,No,,750,365,259,317
2018,FIAT,500X,2.4,2400,4,Auto(A9),22,30,25,Naturally Aspirated,A,Automatic,9,Y,F,"2-Wheel Drive, Front",,G,Gasoline (Regular Unleaded Recommended),1450,1450,,2,2,30,Small SUV 2WD,,Derived 5-cycle label,10/23/2017,22842,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,MFI,Multipoint/sequential fuel injection,,,N,0w-20,N,No,,500,404,294,354
2018,FIAT,500X,1.4,1400,4,Manual(M6),25,33,28,Turbocharged,M,Manual,6,N,F,"2-Wheel Drive, Front",,GP,Gasoline (Premium Unleaded Recommended),1500,1500,,2,2,30,Small SUV 2WD,,Derived 5-cycle label,10/23/2017,22841,,N,N,,,N,N,,N,,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,MFI,Multipoint/sequential fuel injection,,,N,5W-40,N,No,,750,357,267,317
2018,ALFA ROMEO,Stelvio AWD,2,2000,4,Auto(A8),22,28,24,Turbocharged,A,Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1750,1750,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,5/15/2017,21749,,N,N,,,N,N,,N,,Y,multi-air electro-hydraulic control,Y,multi-air electro-hydraulic control,GDI,Spark Ignition Direct Injection,,,N,0W-30,Y,Yes,,2000,407,311,364
2018,Dodge,Durango RWD,5.7,5700,8,Auto(A8),14,22,17,Naturally Aspirated,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,GM,Gasoline (Mid Grade Unleaded Recommended),2300,2300,,1,1,32,Standard SUV 2WD,,Derived 5-cycle label,8/14/2017,22584,,N,N,,,N,N,,Y,Solenoids,Y,Cam phasers,N,,MFI,Multipoint/sequential fuel injection,,,N,SAE 5W-20,N,No,,4750,628,399,525
2018,Dodge,Durango RWD,3.6,3600,6,Auto(A8),19,26,21,Naturally Aspirated,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,G,Gasoline (Regular Unleaded Recommended),1700,1700,,2,2,32,Standard SUV 2WD,,Derived 5-cycle label,7/24/2017,22284,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,SAE 5W20,Y,Yes,,1750,470,344,414
2018,Dodge,Durango AWD,5.7,5700,8,Auto(A8),14,22,17,Naturally Aspirated,A,Automatic,8,Y,A,All Wheel Drive,,GM,Gasoline (Mid Grade Unleaded Recommended),2300,2300,,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,8/14/2017,22583,,N,N,,,N,N,,Y,Solenoids,Y,Cam phasers,N,,MFI,Multipoint/sequential fuel injection,,,N,SAE 5W-20,N,No,,4750,633,410,533
2018,Dodge,Durango AWD,3.6,3600,6,Auto(A8),18,25,21,Naturally Aspirated,A,Automatic,8,Y,A,All Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),1700,1700,,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,7/24/2017,22287,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,SAE 5W20,Y,Yes,,1750,481,361,427
2018,Jeep,Grand Cherokee 4X2,3,3000,6,Auto(A8),22,30,25,Turbocharged,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1600,1600,,2,2,32,Standard SUV 2WD,,Derived 5-cycle label,4/3/2018,23432,,N,N,,,N,N,,N,,N,,N,,CRDI,Common Rail Direct Diesel Injection,,,N,5W-40,N,No,,1250,462,343,408
2018,Jeep,Grand Cherokee 4X2,3.6,3600,6,Auto(A8),19,26,21,Naturally Aspirated,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",,G,Gasoline (Regular Unleaded Recommended),1700,1700,,2,2,32,Standard SUV 2WD,,Derived 5-cycle label,7/24/2017,22283,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,SAE 5W20,Y,Yes,,1750,470,344,414
2018,Jeep,Grand Cherokee 4X4,3,3000,6,Auto(A8),21,28,24,Turbocharged,A,Automatic,8,Y,A,All Wheel Drive,,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1650,1650,,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,4/3/2018,23433,,N,N,,,N,N,,N,,N,,N,,CRDI,Common Rail Direct Diesel Injection,,,N,5W-40,N,No,,1500,484,368,432
2018,Jeep,Grand Cherokee 4X4,5.7,5700,8,Auto(A8),14,22,17,Naturally Aspirated,A,Automatic,8,Y,A,All Wheel Drive,,GM,Gasoline (Mid Grade Unleaded Recommended),2300,2300,,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,7/24/2017,22581,,N,N,,,N,N,,Y,Solenoids,Y,Cam phasers,N,,MFI,Multipoint/sequential fuel injection,,,N,SAE 5W-20,N,No,,4750,633,410,533
2018,Jeep,Grand Cherokee 4X4,3.6,3600,6,Auto(A8),18,25,21,Naturally Aspirated,A,Automatic,8,Y,A,All Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),1700,1700,,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,7/24/2017,22286,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,SAE 5W20,Y,Yes,,1750,481,361,427
2018,Jeep,Grand Cherokee SRT 4x4,6.4,6400,8,Auto(A8),13,19,15,Naturally Aspirated,A,Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),2800,2800,,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,7/31/2017,22274,,N,N,,,N,N,,Y,solenoids,N,,N,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,,7250,689,474,592
2018,Jeep,Wrangler 4X4,3.6,3600,6,Auto(A5),17,21,18,Naturally Aspirated,A,Automatic,5,Y,4,4-Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),2000,2000,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,10/2/2017,22778,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,3250,531,421,481
2018,Jeep,Wrangler 4X4,3.6,3600,6,Manual(M6),17,21,18,Naturally Aspirated,M,Manual,6,N,4,4-Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),2000,2000,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,10/2/2017,22780,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,3250,535,413,480
2018,Jeep,Wrangler Unlimited 4X4,3.6,3600,6,Auto(A5),16,20,18,Naturally Aspirated,A,Automatic,5,Y,4,4-Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),2000,2000,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,10/2/2017,22779,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,3250,555,441,504
2018,Jeep,Wrangler Unlimited 4X4,3.6,3600,6,Manual(M6),16,21,18,Naturally Aspirated,M,Manual,6,N,4,4-Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),2000,2000,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,10/2/2017,22781,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,3250,562,428,502
2018,Jeep,Cherokee 4X4,2.4,2400,4,Auto(A9),21,28,23,Naturally Aspirated,A,Automatic,9,Y,A,All Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),1550,1550,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/24/2017,22136,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,MFI,Multipoint/sequential fuel injection,,,N,0w-20,N,No,,1000,426,319,378
2018,Jeep,Cherokee 4X4,2.4,2400,4,Auto(A9),21,28,23,Naturally Aspirated,A,Automatic,9,Y,A,All Wheel Drive,363,G,Gasoline (Regular Unleaded Recommended),1550,1550,FFV; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/24/2017,22118,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,MFI,Multipoint/sequential fuel injection,,,N,0w-20,N,No,,1000,426,319,378
2018,Jeep,Cherokee 4X4,3.2,3200,6,Auto(A9),20,27,23,Naturally Aspirated,A,Automatic,9,Y,A,All Wheel Drive,,GM,Gasoline (Mid Grade Unleaded Recommended),1700,1700,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/24/2017,22264,,N,N,,,N,N,,N,,Y,Cam phasers,N,,MFI,Multipoint/sequential fuel injection,,,N,5W20,Y,Yes,,1750,439,325,388
2018,Jeep,Cherokee 4x4 Active Drive II,2.4,2400,4,Auto(A9),21,27,23,Naturally Aspirated,A,Automatic,9,Y,4,4-Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),1550,1550,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/24/2017,22138,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,MFI,Multipoint/sequential fuel injection,,,N,0w-20,N,No,,1000,430,331,385
2018,Jeep,Cherokee 4x4 Active Drive II,3.2,3200,6,Auto(A9),18,26,21,Naturally Aspirated,A,Automatic,9,Y,4,4-Wheel Drive,,GM,Gasoline (Mid Grade Unleaded Recommended),1850,1850,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/24/2017,22263,,N,N,,,N,N,,N,,Y,Cam phasers,N,,MFI,Multipoint/sequential fuel injection,,,N,5W20,Y,Yes,,2500,481,338,416
2018,Jeep,Cherokee Trailhawk 4X4,2.4,2400,4,Auto(A9),19,25,22,Naturally Aspirated,A,Automatic,9,Y,4,4-Wheel Drive,,G,Gasoline (Regular Unleaded Recommended),1650,1650,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/24/2017,22150,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,MFI,Multipoint/sequential fuel injection,,,N,0w-20,N,No,,1500,456,357,412
2018,Jeep,Cherokee Trailhawk 4X4,3.2,3200,6,Auto(A9),18,24,21,Naturally Aspirated,A,Automatic,9,Y,4,4-Wheel Drive,,GM,Gasoline (Mid Grade Unleaded Recommended),1850,1850,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/24/2017,22262,,N,N,,,N,N,,N,,Y,Cam phasers,N,,MFI,Multipoint/sequential fuel injection,,,N,5W20,Y,Yes,,2500,484,369,432
